Дата,Изменение наличных денег в обращении (вне Банка России),Всего,движение средств по государственному внутреннему долгу,изменение задолженности банков по депозитам Федерального казначейства,изменение задолженности банков по операциям репо Федерального казначейства,операции Минфина России по покупке (продаже) иностранной валюты на внутреннем валютном рынке*,Регулирование Банком России обязательных резервов кредитных организаций,Интервенции Банка России на внутреннем валютном рынке,Нетто-объем операций Банка России по предоставлению и абсорбированию ликвидности (без учета операций на внутреннем валютном рынке)
2017-02-14,-17.0,-10.4,11.9,0.0,-5.0,6.2,-0.1,0.0,-2.7
2017-02-15,-25.0,75.5,-41.8,159.6,1.2,6.3,-13.0,0.0,-146.4
2017-02-16,-39.7,172.3,0.0,0.0,119.6,6.3,-23.2,0.0,7.9
2017-02-17,-35.1,61.8,0.0,100.0,-139.3,6.4,-0.1,0.0,-1.6
2017-02-20,27.3,67.7,0.0,0.0,16.0,0.0,0.0,0.0,-8.0
2017-02-21,9.2,23.3,21.6,0.0,-15.0,12.7,0.0,0.0,19.9
2017-02-22,-9.3,-11.3,-26.3,50.0,10.5,6.2,0.1,0.0,380.4
2017-02-27,92.3,-565.8,0.0,0.0,-0.5,6.3,0.0,0.0,36.9
2017-02-28,43.7,-386.7,8.6,0.0,-351.0,6.4,0.0,0.0,383.6
2017-03-01,10.7,287.3,-35.0,0.0,250.3,6.3,0.0,0.0,-725.3
2017-03-02,-26.2,84.4,0.0,0.0,-4.7,6.4,0.0,0.0,-3.7
2017-03-03,-48.0,430.6,0.0,0.0,289.6,6.3,0.0,0.0,-23.9
2017-03-06,-4.2,-57.5,0.0,0.0,-91.5,6.4,0.0,0.0,-72.9
2017-03-07,-34.3,-11.4,0.0,0.0,-100.5,6.2,0.0,0.0,134.5
2017-03-09,-8.5,-8.7,0.0,0.0,-48.3,3.2,0.0,0.0,-42.5
2017-03-10,-32.5,176.2,0.0,10.0,32.0,3.3,0.3,0.0,-5.2
2017-03-13,13.6,-34.3,0.0,0.0,-60.4,3.2,0.0,0.0,4.5
2017-03-14,-10.7,-196.6,11.9,0.0,-154.6,3.2,0.0,0.0,-0.7
2017-03-15,-20.0,60.6,-38.7,0.0,150.5,3.2,0.8,0.0,-133.2
2017-03-16,-23.8,49.4,0.0,0.0,42.1,3.2,9.9,0.0,-11.4
2017-03-17,-19.7,107.5,0.0,0.0,-0.3,3.1,-4.8,0.0,13.9
2017-03-20,44.0,-98.2,0.0,0.0,-135.7,3.2,0.0,0.0,-13.8
2017-03-21,35.1,181.6,5.4,0.0,143.1,3.2,0.0,0.0,1.6
2017-03-22,25.5,-291.2,-34.1,0.0,3.9,3.2,0.0,0.0,308.7
2017-03-23,14.7,-29.1,0.0,0.0,-19.6,3.2,0.0,0.0,-3.7
2017-03-24,7.2,-57.1,0.0,0.0,1.5,3.2,0.0,0.0,10.8
2017-03-27,49.5,-367.3,0.0,0.0,33.8,3.2,0.0,0.0,5.4
2017-03-28,30.9,-233.8,9.3,0.0,6.6,3.2,0.0,0.0,83.5
2017-03-29,22.1,21.3,-45.5,49.5,7.6,3.2,0.0,0.0,268.2
2017-03-30,12.3,177.9,0.0,0.0,13.4,3.2,0.0,0.0,-51.7
2017-03-31,-5.1,-101.8,0.0,0.0,-301.1,3.2,0.0,0.0,242.1
2017-04-03,20.5,256.2,0.0,0.0,255.5,3.2,0.0,0.0,-247.8
2017-04-04,-0.6,65.9,10.1,0.0,19.7,3.2,0.0,0.0,-27.5
2017-04-05,-25.3,136.8,-43.3,73.9,-10.7,3.2,0.0,0.0,-92.6
2017-04-06,-43.1,50.1,0.0,0.0,-16.4,3.2,0.0,0.0,46.9
2017-04-07,-55.8,75.4,0.0,0.0,-3.5,3.2,0.0,0.0,-289.2
2017-04-10,2.7,35.4,0.0,0.0,1.5,3.5,0.0,0.0,-228.3
2017-04-11,-20.8,-116.1,0.0,0.0,-168.6,3.5,0.0,0.0,205.0
2017-04-12,-37.3,171.6,-32.9,-18.1,155.4,3.5,-0.1,0.0,-46.1
2017-04-13,-43.3,-143.2,0.0,0.0,-101.9,3.5,0.1,0.0,-12.3
2017-04-14,-54.0,39.8,0.0,0.0,13.5,3.5,0.0,0.0,-36.5
2017-04-17,19.5,-56.6,0.0,0.0,-12.6,3.5,3.7,0.0,17.5
2017-04-18,11.0,212.4,176.9,0.0,32.2,3.5,-1.6,0.0,1.3
2017-04-19,1.4,-55.5,-39.4,15.0,-70.1,3.5,0.0,0.0,-67.4
2017-04-20,-8.3,56.9,0.0,0.0,0.0,3.5,0.7,0.0,3.1
2017-04-21,-13.7,39.4,0.0,0.0,-35.2,3.5,0.0,0.0,0.7
2017-04-24,34.4,-118.5,0.0,0.0,2.8,3.5,0.1,0.0,-9.9
2017-04-25,18.5,-546.8,0.0,0.0,-57.2,3.5,-0.3,0.0,-42.8
2017-04-26,10.1,109.6,-45.0,-10.1,67.9,3.5,0.0,0.0,482.8
2017-04-27,-15.2,-51.7,0.0,0.0,50.5,3.6,0.0,0.0,13.7
2017-04-28,-20.7,-253.8,0.0,-61.5,-151.1,3.5,0.0,0.0,280.2
2017-05-02,44.9,257.7,0.0,0.0,252.2,3.5,0.1,0.0,-274.3
2017-05-03,1.6,122.8,-44.8,32.1,-0.1,3.5,0.0,0.0,162.8
2017-05-04,-48.7,181.4,0.0,0.0,-0.1,3.5,0.0,0.0,67.1
2017-05-05,-68.3,490.1,0.0,0.0,351.0,3.5,0.0,0.0,-23.9
2017-05-10,33.2,-181.5,0.0,6.4,-225.7,3.6,0.0,0.0,-189.9
2017-05-11,-31.0,153.2,0.0,0.0,-11.2,0.4,0.0,0.0,6.0
2017-05-12,-49.9,-77.8,0.0,0.0,-142.5,0.4,0.0,0.0,-9.2
2017-05-15,8.6,-132.3,0.0,0.0,-6.0,0.4,0.0,0.0,4.5
2017-05-16,-2.0,67.4,8.4,0.0,2.7,0.4,0.0,0.0,-4.4
2017-05-17,-12.6,-140.4,-46.2,-154.8,-0.1,0.4,0.1,0.0,-223.9
2017-05-18,-7.7,18.3,0.0,0.0,4.1,0.4,6.4,0.0,-2.8
2017-05-19,-12.9,-88.5,0.0,0.0,-147.9,0.4,-2.7,0.0,-5.4
2017-05-22,45.2,14.9,0.0,0.0,-1.9,0.4,0.0,0.0,-7.5
2017-05-23,29.5,142.5,16.5,0.0,101.7,0.4,0.0,0.0,-39.4
2017-05-24,17.9,-62.6,-29.8,14.9,2.2,0.4,0.0,0.0,200.3
2017-05-25,6.1,-545.1,0.0,0.0,2.2,0.4,0.0,0.0,7.0
2017-05-26,1.1,-66.3,0.0,0.0,-99.5,0.4,0.0,0.0,2.4
2017-05-29,43.9,-77.4,0.0,0.0,6.6,0.0,0.0,0.0,-45.0
2017-05-30,27.1,111.5,7.4,0.0,11.7,0.8,0.0,0.0,16.2
2017-05-31,20.2,-29.7,-33.1,0.0,-95.1,0.4,0.0,0.0,-127.5
2017-06-01,-20.0,176.8,0.0,0.0,160.4,0.4,0.0,0.0,7.6
2017-06-02,-38.2,104.7,0.0,0.0,34.7,0.4,0.0,0.0,16.2
2017-06-05,8.9,140.3,0.0,0.0,81.8,0.4,0.0,0.0,103.0
2017-06-06,-8.7,57.3,0.0,0.0,-0.1,0.4,0.0,0.0,326.0
2017-06-07,-32.1,-217.2,-34.6,0.0,-230.1,0.4,0.0,0.0,-512.8
2017-06-08,-57.9,62.1,0.0,0.0,3.3,2.1,0.0,0.0,-1.6
2017-06-09,-59.7,209.3,0.0,0.0,151.8,2.1,0.0,0.0,-24.7
2017-06-13,19.6,210.5,165.5,0.0,45.3,2.1,0.1,0.0,9.7
2017-06-14,-12.1,-103.7,-40.4,-81.7,54.8,2.1,0.0,0.0,85.9
2017-06-15,-31.6,-120.9,0.0,0.0,-0.1,2.1,-0.1,0.0,2.6
2017-06-16,-35.4,68.1,0.0,0.0,-61.3,2.1,1.3,0.0,18.6
2017-06-19,31.1,30.2,0.0,0.0,-0.2,2.1,-6.5,0.0,25.5
2017-06-20,16.7,249.7,0.0,100.0,81.4,2.1,0.0,0.0,8.1
2017-06-21,10.4,-28.6,-30.1,0.0,10.0,2.1,0.0,0.0,176.0
2017-06-22,3.1,7.6,0.0,0.0,-0.9,2.2,0.0,0.0,25.3
2017-06-23,-0.8,-77.1,0.0,0.0,-30.0,2.1,0.0,0.0,-74.7
2017-06-26,41.8,-574.2,0.0,0.0,19.7,2.1,0.1,0.0,53.2
2017-06-27,27.6,135.5,22.7,146.0,-1.4,2.1,0.0,0.0,13.0
2017-06-28,15.1,-133.2,-31.2,-30.3,7.9,2.1,0.0,0.0,-84.2
2017-06-29,0.1,53.0,0.0,0.0,-0.1,2.1,0.0,0.0,6.4
2017-06-30,-14.1,-129.7,0.0,0.0,-324.5,2.1,0.0,0.0,10.1
2017-07-03,13.2,247.6,0.0,0.0,237.3,2.1,0.0,0.0,-18.8
2017-07-04,-12.4,73.3,0.0,0.0,56.8,0.0,0.0,0.0,-17.3
2017-07-05,-24.4,137.7,-33.2,-35.0,109.1,4.2,0.0,0.0,-16.7
2017-07-06,-41.5,150.7,0.0,0.0,73.5,2.1,0.0,0.0,-18.4
2017-07-07,-44.1,217.4,0.0,30.0,91.4,2.1,0.0,0.0,4.8
2017-07-10,0.4,-211.8,0.0,0.0,-226.2,0.1,0.0,0.0,-189.8
2017-07-11,-15.1,-304.3,0.0,0.0,-346.5,0.0,0.0,0.0,-47.4
2017-07-12,-32.8,210.7,-29.8,-85.3,292.9,0.0,0.0,0.0,331.7
2017-07-13,-40.7,-26.9,0.0,0.0,-0.1,0.0,0.0,0.0,33.8
2017-07-14,-41.6,200.1,0.0,0.0,118.7,0.0,-0.2,0.0,16.9
2017-07-17,21.8,-45.6,0.0,0.0,14.2,0.0,5.2,0.0,-53.0
2017-07-18,-5.3,166.3,0.8,0.0,148.1,0.0,-3.2,0.0,-20.5
2017-07-19,-16.0,-71.9,-38.7,0.0,-70.9,0.0,1.6,0.0,-11.1
2017-07-20,-30.7,91.1,0.0,0.0,23.0,0.0,0.0,0.0,10.6
2017-07-21,-23.9,26.6,0.0,0.0,-32.0,0.0,0.2,0.0,-6.9
2017-07-24,52.2,-188.2,0.0,0.0,-43.2,0.0,0.0,0.0,0.8
2017-07-25,43.9,-519.9,5.5,0.0,70.0,0.0,0.0,0.0,77.8
2017-07-26,28.3,76.2,-30.3,0.0,-0.1,0.0,0.0,0.0,67.7
2017-07-27,9.0,-48.9,0.0,0.0,-0.1,0.0,0.0,0.0,8.6
2017-07-28,7.8,-36.0,0.0,0.0,27.1,0.0,0.0,0.0,35.5
2017-07-31,52.6,-153.4,0.0,50.0,-256.5,0.0,0.0,0.0,76.2
2017-08-01,18.4,59.6,31.8,0.0,3.1,0.0,0.0,0.0,14.6
2017-08-02,-11.1,-50.3,-24.5,-33.3,-60.6,0.0,0.0,0.0,-79.0
2017-08-03,-39.8,278.9,0.0,0.0,153.2,0.0,0.0,0.0,-44.4
2017-08-04,-37.9,-120.7,0.0,0.0,-251.4,0.0,0.0,0.0,-74.1
2017-08-07,16.4,5.9,0.0,-50.1,-28.3,0.0,0.0,0.0,-238.2
2017-08-08,-2.4,-8.9,71.3,0.0,-171.7,2.0,0.0,0.0,-195.8
2017-08-09,-16.3,354.9,-41.6,49.2,300.0,2.0,0.0,0.0,555.6
2017-08-10,-40.6,-41.8,0.0,0.0,-47.4,2.1,0.0,0.0,24.2
2017-08-11,-43.7,63.9,0.0,0.0,-13.7,2.1,0.0,0.0,47.2
2017-08-14,9.0,-54.8,0.0,0.0,-1.7,2.1,0.0,0.0,6.8
2017-08-15,-0.5,-72.2,11.8,0.0,15.4,2.0,-1.7,0.0,9.8
2017-08-16,-10.6,139.9,-41.6,93.9,30.0,2.1,-6.5,0.0,-222.7
2017-08-17,-28.8,269.7,0.0,0.0,169.0,2.1,0.0,0.0,15.3
2017-08-18,-17.7,-211.4,0.0,0.0,-310.8,2.1,0.0,0.0,-10.0
2017-08-21,42.9,8.4,0.0,0.0,-35.2,2.1,0.0,0.0,2.6
2017-08-22,35.4,162.4,21.6,0.0,45.7,2.1,0.0,0.0,-42.9
2017-08-23,22.8,-127.4,-40.5,-51.5,-16.0,2.1,0.0,0.0,-155.0
2017-08-24,13.0,-178.8,0.0,0.0,0.0,2.1,0.0,0.0,102.3
2017-08-25,7.1,-510.6,0.0,0.0,-6.0,2.1,0.0,0.0,64.9
2017-08-28,45.5,65.3,0.0,0.0,100.0,2.1,0.0,0.0,-5.1
2017-08-29,26.5,180.2,8.6,0.0,100.1,2.1,0.0,0.0,39.9
2017-08-30,10.9,192.1,0.0,70.0,-50.1,2.1,0.0,0.0,-7.1
2017-08-31,-1.2,-81.4,0.0,0.0,-98.1,2.1,0.0,0.0,-27.0
2017-09-01,-21.9,302.1,0.0,0.0,250.0,2.0,0.0,0.0,-260.4
2017-09-04,27.0,2.6,0.0,0.0,49.8,0.0,0.0,0.0,-27.2
2017-09-05,5.3,-68.7,0.0,0.0,-167.6,4.1,0.0,0.0,-130.2
2017-09-06,-12.6,-127.7,-41.2,-113.2,0.0,2.1,0.0,0.0,207.9
2017-09-07,-35.4,19.9,0.0,0.0,-32.7,2.1,0.0,0.0,-26.2
2017-09-08,-35.1,115.8,0.0,100.0,-50.3,3.4,0.1,0.0,-44.3
2017-09-11,13.4,-4.1,0.0,0.0,-50.1,3.4,0.0,0.0,-63.4
2017-09-12,-5.7,17.0,11.4,0.0,-51.6,3.4,0.0,0.0,-79.2
2017-09-13,-13.0,-191.5,-36.2,-151.2,0.0,3.4,0.0,0.0,99.1
2017-09-14,-29.3,-60.1,0.0,0.0,0.0,3.4,0.2,0.0,-272.5
2017-09-15,-28.6,70.3,0.0,-100.2,97.9,3.4,2.4,0.0,67.5
2017-09-18,32.0,459.0,0.0,0.0,99.8,3.4,0.3,0.0,351.6
2017-09-19,15.9,144.9,0.0,0.0,102.2,3.4,0.0,0.0,-574.3
2017-09-20,9.1,429.2,-41.5,403.8,-0.1,3.4,0.0,0.0,179.9
2017-09-21,-7.3,44.1,0.0,0.0,-19.9,3.4,0.0,0.0,-30.2
2017-09-22,-24.6,222.2,0.0,184.0,-9.1,3.4,0.0,0.0,-199.5
2017-09-25,50.8,-725.4,0.0,0.0,0.2,3.3,0.2,0.0,245.8
2017-09-26,32.2,-88.5,13.5,0.0,-79.4,3.4,-0.2,0.0,-55.8
2017-09-27,17.2,58.2,-25.0,9.6,0.2,3.4,-26.6,0.0,-13.3
2017-09-28,8.6,7.6,0.0,0.0,-2.2,3.4,0.0,0.0,14.0
2017-09-29,7.7,320.3,0.0,35.0,12.5,3.4,0.0,0.0,-22.3
2017-10-02,28.7,-14.5,0.0,0.0,18.5,3.4,0.0,0.0,14.4
2017-10-03,-5.0,83.4,10.6,0.0,-12.9,3.4,0.0,0.0,4.0
2017-10-04,-17.0,14.8,-30.0,8.8,-15.2,3.4,0.0,0.0,-75.6
2017-10-05,-36.2,77.6,0.0,0.0,0.0,3.4,0.3,0.0,20.1
2017-10-06,-32.7,110.2,0.0,26.0,-0.1,3.4,0.0,0.0,-304.9
2017-10-09,8.7,150.3,0.0,0.0,0.0,0.0,0.0,0.0,-26.5
2017-10-10,-13.4,-52.0,12.3,0.0,-160.5,7.1,0.0,0.0,-140.1
2017-10-11,-23.5,-91.3,-31.4,8.2,-100.0,3.5,0.0,0.0,460.4
2017-10-12,-52.6,24.5,0.0,0.0,0.0,3.5,0.3,0.0,-469.7
2017-10-13,-42.3,89.1,0.0,31.8,-0.1,3.5,27.3,0.0,-1.2
2017-10-16,19.1,89.3,0.0,0.0,0.0,3.5,9.4,0.0,15.1
2017-10-17,8.6,54.4,22.7,0.0,-17.2,3.5,-1.6,0.0,-31.8
2017-10-18,6.4,2.1,-29.9,0.0,0.0,3.5,0.0,0.0,24.2
2017-10-19,2.1,15.7,0.0,0.0,0.0,3.5,0.0,0.0,-1.1
2017-10-20,0.8,113.1,0.0,23.0,2.0,3.5,0.0,0.0,12.1
2017-10-23,47.7,61.1,0.0,0.0,7.0,3.5,0.0,0.0,-446.6
2017-10-24,34.4,-164.9,6.5,0.0,6.1,3.5,0.0,0.0,-2.9
2017-10-25,24.0,-688.4,-30.5,0.0,6.0,3.5,0.0,0.0,536.3
2017-10-26,10.7,-13.7,0.0,0.0,0.0,3.5,0.0,0.0,-15.5
2017-10-27,2.1,42.3,0.0,0.0,21.0,3.5,0.0,0.0,-13.2
2017-10-30,43.1,-158.7,0.0,0.0,28.0,3.6,0.0,0.0,29.7
2017-10-31,23.5,227.9,1.2,0.0,68.7,3.5,0.0,0.0,-50.4
2017-11-01,-9.9,36.6,-25.8,21.2,-56.3,3.5,0.0,0.0,-3.3
2017-11-02,-38.0,455.0,0.0,0.0,258.6,3.5,0.0,0.0,0.8
2017-11-03,-40.1,89.5,0.0,0.0,-57.9,3.5,0.0,0.0,-77.9
2017-11-07,33.1,-31.0,0.0,0.0,-36.7,3.5,0.0,0.0,-839.2
2017-11-08,-3.2,-87.8,-22.4,-171.4,-0.5,3.5,0.1,0.0,784.7
2017-11-09,-36.3,83.8,0.0,0.0,0.8,5.9,0.0,0.0,41.1
2017-11-10,-40.7,-75.3,0.0,0.0,-202.8,5.8,0.0,0.0,-18.0
2017-11-13,6.2,21.4,0.0,0.0,-1.4,5.8,0.0,0.0,-12.0
2017-11-14,-16.6,46.8,8.4,0.0,45.6,5.8,0.0,0.0,-0.4
2017-11-15,-15.8,-99.4,-14.4,-10.1,-4.8,5.9,0.1,0.0,-237.0
2017-11-16,-24.8,133.7,0.0,0.0,121.1,5.8,1.9,0.0,7.8
2017-11-17,-20.1,215.0,0.0,40.0,59.7,5.8,-3.1,0.0,-12.4
2017-11-20,40.6,68.8,0.0,0.0,15.7,5.8,0.0,0.0,6.8
2017-11-21,29.4,-12.6,21.2,0.0,-70.3,5.8,0.2,0.0,16.9
2017-11-22,21.9,-3.2,-25.2,0.0,-29.2,5.8,0.0,0.0,-108.6
2017-11-23,14.0,-87.5,0.0,0.0,-55.6,0.0,0.0,0.0,-5.4
2017-11-24,11.3,-184.0,0.0,0.0,-53.9,11.5,0.0,0.0,18.9
2017-11-27,55.4,-502.8,0.0,0.0,104.5,5.8,0.0,0.0,12.1
2017-11-28,31.4,-10.2,8.2,0.0,72.2,5.8,0.0,0.0,64.2
2017-11-29,19.4,283.7,-26.0,0.0,191.0,5.8,0.0,0.0,211.9
2017-11-30,3.0,-147.1,0.0,0.0,-238.6,5.8,0.0,0.0,-17.0
2017-12-01,-22.0,334.2,0.0,0.0,194.4,5.8,0.0,0.0,-3.6
2017-12-04,12.6,-82.6,0.0,0.0,-101.2,5.8,0.0,0.0,-4.0
2017-12-05,-9.3,-195.8,0.0,0.0,-252.4,5.8,0.5,0.0,-189.4
2017-12-06,-26.8,340.5,-25.1,0.0,216.0,5.8,0.0,0.0,69.0
2017-12-07,-52.8,84.2,0.0,0.0,12.0,5.9,0.0,0.0,-1.3
2017-12-08,-54.6,619.7,0.0,0.0,3.0,12.8,0.0,0.0,-0.3
2017-12-11,-6.5,80.9,0.0,22.0,-1.3,12.7,0.0,0.0,-584.4
2017-12-12,-23.2,96.5,18.0,0.0,46.1,12.7,0.0,0.0,5.1
2017-12-13,-31.7,-260.7,-40.0,-110.8,-129.3,12.6,0.1,0.0,-14.9
2017-12-14,-52.0,-144.0,0.0,0.0,0.0,12.8,0.0,0.0,262.7
2017-12-15,-56.6,145.1,0.0,0.0,-100.1,12.6,0.3,0.0,-72.7
2017-12-18,-1.3,260.1,0.0,0.0,201.0,12.7,-5.6,0.0,71.6
2017-12-19,-8.2,59.0,0.0,0.0,-77.2,12.7,0.1,0.0,9.9
2017-12-20,-13.5,-219.4,-45.5,-13.3,-150.3,12.7,0.0,0.0,73.4
2017-12-21,-37.3,199.2,0.0,0.0,158.0,12.7,0.0,0.0,9.8
2017-12-22,-55.4,3.1,0.0,9.5,-127.0,12.6,0.0,0.0,-156.3
2017-12-25,-9.4,-579.8,0.0,0.0,-51.3,0.0,0.0,0.0,136.0
2017-12-26,-34.3,638.6,221.7,0.0,181.7,25.3,0.0,0.0,39.9
2017-12-27,-65.5,119.0,-32.4,0.0,-120.0,12.6,0.0,0.0,-22.4
2017-12-28,-103.8,97.0,0.0,30.0,-101.6,12.7,0.0,0.0,-196.6
2017-12-29,-5.5,183.8,0.0,0.0,0.0,12.7,0.0,0.0,-471.6
2018-01-09,306.1,-228.2,15.8,0.0,0.0,0.0,0.0,0.0,-845.1
2018-01-10,38.4,-80.2,-39.0,-26.6,20.0,0.0,0.0,0.0,1449.6
2018-01-11,-2.9,-19.9,0.0,0.0,-20.0,0.0,0.0,0.0,16.2
2018-01-12,-11.1,-62.2,0.0,-79.6,0.0,0.0,0.0,0.0,15.2
2018-01-15,30.6,-115.8,0.0,0.0,0.0,0.0,0.0,0.0,-14.6
2018-01-16,8.0,219.4,0.0,0.0,-40.9,15.1,0.0,0.0,-5.8
2018-01-17,-4.0,-154.6,-40.9,25.7,0.0,15.1,0.0,0.0,-666.7
2018-01-18,-2.3,26.3,0.0,0.0,0.0,15.2,0.0,0.0,1.7
2018-01-19,4.2,82.4,0.0,0.0,-31.9,15.1,0.0,0.0,16.0
2018-01-22,54.6,34.2,0.0,0.0,0.0,15.1,-0.1,0.0,-34.5
2018-01-23,42.1,8.7,6.4,0.0,-0.3,15.1,0.5,0.0,-4.9
2018-01-24,28.1,-267.5,-40.9,-134.0,0.2,15.1,-0.5,0.0,-185.3
2018-01-25,15.6,-752.7,0.0,0.0,-0.2,15.1,0.0,0.0,137.0
2018-01-26,5.0,62.4,0.0,20.0,-0.2,15.0,0.0,0.0,142.6
2018-01-29,41.4,-54.6,0.0,0.0,0.0,15.1,0.0,0.0,-99.1
2018-01-30,28.4,557.2,183.1,0.0,200.0,15.2,0.0,0.0,-93.6
2018-01-31,15.2,46.3,9.2,80.0,-200.0,15.0,0.0,0.0,-1.9
2018-02-01,-19.0,38.4,0.0,0.0,0.0,15.1,0.0,0.0,-497.5
2018-02-02,-26.3,179.0,0.0,5.0,0.0,15.1,0.0,0.0,-21.5
2018-02-05,10.7,122.4,0.0,0.0,0.0,15.1,0.0,0.0,-209.0
2018-02-06,-1.0,124.7,21.8,0.0,0.0,15.2,0.0,0.0,-140.1
2018-02-07,-22.9,24.9,-35.6,-90.0,0.2,15.3,0.0,0.0,404.8
2018-02-08,-49.3,94.8,0.0,0.0,0.0,15.7,0.0,0.0,13.7
2018-02-09,-40.5,192.8,0.0,110.0,-0.2,16.0,0.0,0.0,-77.0
2018-02-12,-5.4,82.2,0.0,0.0,0.0,15.8,0.0,0.0,21.3
2018-02-13,-22.3,-2.1,14.9,0.0,0.0,15.7,0.0,0.0,35.6
2018-02-14,-31.1,-213.1,-47.6,5.5,0.0,15.7,-0.2,0.0,-238.9
2018-02-15,-41.7,-60.3,0.0,0.0,0.0,15.7,-1.3,0.0,19.0
2018-02-16,-29.1,107.3,-2.1,6.0,0.0,15.5,1.4,0.0,-19.0
2018-02-19,22.3,65.8,-0.5,0.0,0.0,0.0,-0.1,0.0,-9.6
2018-02-20,8.7,95.4,21.3,0.0,0.0,31.4,0.0,0.0,11.8
2018-02-21,-3.8,-37.6,-49.1,-19.4,0.0,15.8,0.0,0.0,714.0
2018-02-22,-5.3,62.1,-0.8,0.0,150.0,15.7,0.0,0.0,-22.5
2018-02-26,64.5,-708.5,0.0,0.0,-50.1,15.7,0.0,0.0,246.1
2018-02-27,34.1,190.0,23.0,0.0,99.8,15.5,0.0,0.0,-72.7
2018-02-28,7.5,-329.1,-49.8,-55.9,-198.5,15.7,0.0,0.0,-130.4
2018-03-01,-22.2,195.9,0.0,0.0,98.5,15.9,0.0,0.0,29.7
2018-03-02,-36.0,178.8,0.0,131.8,-100.0,15.8,0.0,0.0,-4.8
2018-03-05,-11.6,103.4,0.0,0.0,0.0,15.8,0.0,0.0,-493.2
2018-03-06,-65.8,73.4,0.0,0.0,0.6,15.8,0.0,0.0,-240.5
2018-03-07,-62.4,214.3,-40.8,5.0,1.0,15.5,0.0,0.0,656.1
2018-03-12,44.9,174.4,0.0,0.0,0.0,9.7,0.0,0.0,-452.7
2018-03-13,-2.9,40.8,9.9,0.0,4.9,9.6,0.0,0.0,-216.4
2018-03-14,-24.1,-28.4,112.3,0.0,0.2,9.7,0.0,0.0,178.3
2018-03-15,-36.4,493.8,0.0,0.0,1.2,9.6,0.0,0.0,3.3
2018-03-16,-25.8,102.5,0.0,9.0,0.0,9.7,0.0,0.0,-652.0
2018-03-19,25.4,-13.8,0.0,0.0,-0.4,9.7,0.8,0.0,-6.4
2018-03-20,13.4,66.9,3.0,0.0,1.5,9.6,-1.5,0.0,-8.2
2018-03-21,14.6,20.2,-30.4,0.0,0.4,9.7,0.0,0.0,-83.3
2018-03-22,2.4,-195.5,0.0,0.0,1.1,9.6,0.0,0.0,15.0
2018-03-23,9.7,-89.2,0.0,0.0,-0.4,9.5,0.0,0.0,548.1
2018-03-26,49.5,-607.0,0.0,0.0,0.1,9.7,0.0,0.0,-34.9
2018-03-27,22.9,44.3,13.5,0.0,0.5,9.6,-0.1,0.0,58.2
2018-03-28,13.1,-416.1,-30.0,-79.0,1.7,9.6,0.0,0.0,576.3
2018-03-29,-0.6,174.8,0.0,0.0,-0.3,9.7,0.0,0.0,15.1
2018-03-30,-8.8,321.2,0.0,60.0,-1.0,9.6,0.0,0.0,-624.7
2018-04-02,19.3,259.2,0.0,0.0,251.3,9.5,0.0,0.0,79.0
2018-04-03,-3.1,10.6,10.6,0.0,-89.6,9.6,0.0,0.0,-0.9
2018-04-04,-22.0,-133.5,-19.3,0.0,-159.3,9.7,0.0,0.0,-71.9
2018-04-05,-44.9,114.3,0.0,0.0,1.0,9.7,0.0,0.0,-271.3
2018-04-06,-36.7,203.1,0.0,0.0,-0.3,9.6,0.0,0.0,-1.9
2018-04-09,4.5,30.5,0.0,0.0,-1.3,11.6,0.0,0.0,-199.3
2018-04-10,-24.1,75.6,13.4,0.0,0.0,0.0,0.0,0.0,51.7
2018-04-11,-42.4,48.8,0.0,0.0,-1.0,0.0,0.0,0.0,297.0
2018-04-12,-85.8,135.4,0.0,0.0,99.8,0.0,0.0,0.0,-14.7
2018-04-13,-54.5,-21.6,0.0,0.0,-38.8,0.0,0.0,0.0,9.9
2018-04-16,7.5,-171.3,0.0,0.0,-0.2,0.0,0.8,0.0,8.5
2018-04-17,-13.2,117.0,20.3,0.0,48.9,0.0,-2.0,0.0,-13.6
2018-04-18,-6.2,107.4,-13.8,0.0,99.0,17.5,0.0,0.0,63.8
2018-04-19,-3.4,70.3,0.0,0.0,25.6,17.8,0.0,0.0,-7.1
2018-04-20,-2.2,138.1,0.0,0.0,2.1,17.5,0.0,0.0,-58.1
2018-04-23,41.1,-189.0,0.0,0.0,-179.2,10.7,0.0,0.0,-26.1
2018-04-24,10.5,-107.5,12.4,0.0,-2.8,18.7,0.0,0.0,-17.0
2018-04-25,-19.5,-657.1,-29.4,0.0,4.4,18.4,0.0,0.0,366.4
2018-04-26,-30.8,131.4,0.0,0.0,4.7,18.6,0.0,0.0,3.0
2018-04-27,-37.0,-17.6,0.0,-20.0,-0.3,18.8,0.0,0.0,-16.3
2018-04-28,-15.3,152.5,1.2,0.0,-6.9,0.0,0.0,0.0,-78.9
2018-05-03,56.0,184.0,0.0,0.0,97.8,18.5,0.1,0.0,8.5
2018-05-04,-7.8,118.1,0.0,-6.0,-0.5,18.9,0.0,0.0,-11.8
2018-05-07,1.2,10.8,0.0,0.0,-102.5,18.4,0.1,0.0,-716.7
2018-05-08,-19.0,254.9,0.0,100.0,0.0,18.4,0.0,0.0,-337.8
2018-05-10,-26.9,91.4,0.0,0.0,1.7,18.7,0.0,0.0,827.6
